"","bias","MRS","type","Method","Behaviour"
"2689",0.445783941832425,0.354258600211864,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2690",0.392393188638479,0.355881558052616,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2691",0.431588753869648,0.354305487248166,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2692",0.416301555093531,0.353619441416808,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2693",0.43948110017398,0.350055255381078,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2694",0.435320097350725,0.354875944269569,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2695",0.462847718453555,0.355556082461315,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2696",0.360475647503555,0.354518038030648,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2697",0.428582438315404,0.353662777032077,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2698",0.398432702957494,0.353522712231319,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2699",0.396589331776562,0.352142615873358,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2700",0.388644606423364,0.353477611150469,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2701",0.354213310905939,0.38163020299243,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2702",0.389307086407407,0.380527172824145,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2703",0.357112498128022,0.382494230579554,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2704",0.392655287203238,0.386935313941336,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2705",0.327542689165033,0.384924076314307,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2706",0.397380744238953,0.386748372534973,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2707",0.360567958244024,0.38533795573814,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2708",0.392893179583646,0.384222333372622,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2709",0.317218442115531,0.381865257675395,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2711",0.365256927592493,0.384252422644256,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2712",0.32355601812855,0.382177010479731,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2713",0.360834285086419,0.38776966039533,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2714",0.348135691370488,0.384476461087801,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2715",0.337538277806413,0.380728071242741,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2716",0.376550860596075,0.388462503357359,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2717",0.357521240538423,0.379264076178839,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2718",0.363484455524543,0.379775140784693,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2719",0.333624008678479,0.383544506808091,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2720",0.349804925189084,0.384153081094521,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2721",0.343273882066289,0.400848597611641,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2722",0.342191212580865,0.404420998859192,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2723",0.354384687897673,0.405749267924032,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2724",0.324157888934452,0.404070731849098,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2725",0.372193735744565,0.408492039861745,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2726",0.376566733897895,0.405364923501156,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2727",0.370309088928282,0.404178363707576,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2728",0.342231071410207,0.405215704888423,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2729",0.339706634898573,0.404389181209446,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2730",0.345248979359432,0.405282326264393,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2731",0.361196301684256,0.406593462685538,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2732",0.346642347277208,0.40442590493952,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2733",0.38799048085831,0.405034183771206,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2734",0.320249205395028,0.407970730363724,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2735",0.332600872004483,0.406133331961189,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2736",0.330847069956443,0.409926756764235,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2737",0.370824651720598,0.405710953091717,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2738",0.386728525826098,0.405959410201075,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2739",0.355485650338123,0.403469644991679,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2740",0.340081478478196,0.401658858114243,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2741",0.377084532044287,0.425754603143319,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2742",0.360427115524364,0.423754654442581,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2743",0.373385245229698,0.423800507091597,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2744",0.385208686476526,0.425093372377006,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2745",0.378133890066033,0.427172720265398,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2746",0.352693239470643,0.425011200737836,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2747",0.303096327715735,0.423956935401467,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2748",0.357090386746343,0.424041915047988,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2749",0.332224074340468,0.423475028562561,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2750",0.312344299438105,0.419056270181836,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2751",0.331160141007685,0.423627955200253,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2752",0.325504804411815,0.427189844296109,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2753",0.351776894119567,0.422162785969468,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2754",0.340407528151764,0.421243188417963,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2755",0.333615774671145,0.422206263496066,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2756",0.347391406209903,0.427656521456171,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2757",0.360355266402846,0.425047175978144,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2758",0.361301853944618,0.426166373897429,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2759",0.342222966598713,0.421529412656607,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2760",0.340780881349285,0.429085649855866,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2761",0.319557868876153,0.435093135746202,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2762",0.345151504309261,0.441295592875478,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2763",0.309446325860722,0.4407373751558,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2764",0.327485212936794,0.442526848535244,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2765",0.319404389011747,0.437287215781131,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2766",0.385192779446804,0.444818562506554,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2767",0.326205177561532,0.441001186357937,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2768",0.351612737137373,0.442112540287517,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2769",0.306568256630263,0.439585631269828,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2770",0.320163696016283,0.436593441810326,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2771",0.351831812526582,0.436323065296463,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2772",0.341977593244259,0.438509998756226,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2773",0.318050632628333,0.440428906775663,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2774",0.375330327341647,0.440109781539307,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2775",0.379460736546582,0.440938369884886,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2776",0.344592321062563,0.43188841047779,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2777",0.34842883554767,0.438333034216164,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2778",0.293225906196853,0.439456283989314,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2779",0.367683020827834,0.439779858267243,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2780",0.345050226403489,0.439298773084291,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2781",0.33706502700312,0.458017259596317,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2782",0.335444077703868,0.455727726788647,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2783",0.346303109382937,0.455125395612326,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2784",0.342818564809787,0.45649399448791,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2785",0.367857254554798,0.452405228977612,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2786",0.352067867963637,0.454297851508362,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2787",0.344634401538514,0.450819275899429,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2788",0.314647826950945,0.455484484296673,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2789",0.337121836921977,0.453718560317541,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2790",0.342914089215274,0.452584889510654,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2791",0.335098728001311,0.457586149941,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2792",0.294079638658444,0.451568371703681,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2793",0.394939026149986,0.446153028462727,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2794",0.356402058327065,0.455554914137074,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2795",0.344538939841972,0.458876983432479,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2796",0.345498917755293,0.451123846859949,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2797",0.341911022482335,0.454729241897711,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2798",0.339944700787274,0.452740312084984,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2799",0.29071383860627,0.454461444507334,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2800",0.363184592070498,0.453763944280257,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2801",0.333213362357332,0.465735105073349,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2802",0.328990549364169,0.465971929533413,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2803",0.309828799943808,0.467356352177626,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2804",0.344437751515144,0.463475666971874,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2805",0.325159592685103,0.46407969691082,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2806",0.373526073226677,0.465879287001121,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2807",0.364649354707616,0.468556207146494,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2808",0.359407499355458,0.460353740765606,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2809",0.350372486940743,0.463881300879445,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2810",0.342267719011666,0.462348882329304,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2811",0.352106971446654,0.467195110101475,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2812",0.334480727914992,0.462208010324093,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2813",0.328519954681964,0.46672149331206,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2814",0.340622088665693,0.465707065950467,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2815",0.337008340571502,0.464806046302984,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2816",0.313819598884768,0.472595023556035,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2817",0.322610814879234,0.470326497617586,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2818",0.306473035907319,0.467032740090337,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2819",0.35993288021097,0.461954512668284,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2820",0.313529906631152,0.469719630303781,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2821",0.318848494714122,0.475194275776431,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2822",0.338572031187054,0.474875266776721,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2823",0.378769781641676,0.47366065145361,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2824",0.341081182626081,0.474716130260799,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2825",0.327451009667743,0.479146418279963,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2826",0.318553383097778,0.479060630415671,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2827",0.32898906134639,0.477590615820645,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2828",0.305945759830162,0.478924374540581,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2829",0.287216995510132,0.474059535882984,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2830",0.338550324309227,0.472488142852611,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2831",0.290366397496684,0.475032880519062,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2832",0.327813935954848,0.47246178927132,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2833",0.347735218202181,0.474103212502567,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2834",0.355321124242181,0.475895572334558,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2835",0.341949303912756,0.475795476626686,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2836",0.317712987604212,0.478146030954443,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2837",0.30994064557941,0.477251460578638,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2838",0.325206231943891,0.475252518543004,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2839",0.318044128291402,0.477308003501959,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2840",0.325106891497726,0.472701664317409,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2841",0.34893183774971,0.484894355774026,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2842",0.33434466249761,0.488961559182299,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2843",0.311195114784267,0.486510640444516,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2844",0.316933040763005,0.484585207086152,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2845",0.329335928078157,0.484302541990939,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2846",0.343012174447744,0.489848060123362,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2847",0.353692994983134,0.48861579718406,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2848",0.298132348898943,0.485238223935993,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2849",0.289028663717817,0.488463088107019,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2850",0.343631823286856,0.487820964833156,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2851",0.339680554454125,0.487968332046954,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2852",0.383373541395488,0.483288673651101,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2853",0.322127550310342,0.484629807932378,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2854",0.354061615918589,0.490222310329332,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2855",0.332534229577945,0.487248584256009,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2856",0.332177779231418,0.484263232523637,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2857",0.334836647302046,0.484162371388846,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2858",0.345150392448866,0.487046423302439,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2859",0.322009339617986,0.484894885761324,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"2860",0.305432931845314,0.482034960764228,"Missed speeds absent","Arithmetic mean","Bimodal: 75% moving"
"3081",-0.0374778163581539,0.196016974652999,"Missed speeds included","Harmonic mean","Unimodal"
"3082",-0.0280594809924793,0.196106627500076,"Missed speeds included","Harmonic mean","Unimodal"
"3083",-0.0285551635665327,0.194868349436039,"Missed speeds included","Harmonic mean","Unimodal"
"3084",0.0923321338835171,0.196399468345513,"Missed speeds included","Harmonic mean","Unimodal"
"3085",-0.0423036964704631,0.195237789837324,"Missed speeds included","Harmonic mean","Unimodal"
"3086",0.0174741684223152,0.197626620054062,"Missed speeds included","Harmonic mean","Unimodal"
"3087",-0.00314525074283976,0.194947310222051,"Missed speeds included","Harmonic mean","Unimodal"
"3088",0.0391842282816603,0.197414571106282,"Missed speeds included","Harmonic mean","Unimodal"
"3089",-0.0435876507240318,0.196158814530917,"Missed speeds included","Harmonic mean","Unimodal"
"3090",0.0222987029315257,0.1945476373819,"Missed speeds included","Harmonic mean","Unimodal"
"3091",0.00323067616959956,0.195860450266615,"Missed speeds included","Harmonic mean","Unimodal"
"3092",-0.144066005213944,0.196600571192831,"Missed speeds included","Harmonic mean","Unimodal"
"3093",-0.0240498293570172,0.194410599476697,"Missed speeds included","Harmonic mean","Unimodal"
"3094",0.0319280270197513,0.198381920692065,"Missed speeds included","Harmonic mean","Unimodal"
"3095",0.0894287513743985,0.195311604339116,"Missed speeds included","Harmonic mean","Unimodal"
"3096",-0.0659821688687364,0.196168078431528,"Missed speeds included","Harmonic mean","Unimodal"
"3097",0.0422830490605485,0.195562566878671,"Missed speeds included","Harmonic mean","Unimodal"
"3098",-0.198247798244293,0.196441714853494,"Missed speeds included","Harmonic mean","Unimodal"
"3099",0.143784747966409,0.195525251436452,"Missed speeds included","Harmonic mean","Unimodal"
"3100",0.0782302442681,0.196399468345513,"Missed speeds included","Harmonic mean","Unimodal"
"3101",-0.0764407843409106,0.269926061750356,"Missed speeds included","Harmonic mean","Unimodal"
"3102",-0.0261371900223909,0.266890319096535,"Missed speeds included","Harmonic mean","Unimodal"
"3104",-0.00296414358704676,0.267662300838216,"Missed speeds included","Harmonic mean","Unimodal"
"3105",0.020601783204819,0.268302596068205,"Missed speeds included","Harmonic mean","Unimodal"
"3106",-0.0432518058034055,0.270052432367544,"Missed speeds included","Harmonic mean","Unimodal"
"3107",-0.0221204135611369,0.269425645152734,"Missed speeds included","Harmonic mean","Unimodal"
"3108",-0.0515011053511218,0.267518814628178,"Missed speeds included","Harmonic mean","Unimodal"
"3109",0.0019511441468492,0.265981895268582,"Missed speeds included","Harmonic mean","Unimodal"
"3110",-0.0197455865440645,0.269223492144786,"Missed speeds included","Harmonic mean","Unimodal"
"3111",-0.0927293526172482,0.268751252391818,"Missed speeds included","Harmonic mean","Unimodal"
"3112",-0.0315457265628285,0.2684061104975,"Missed speeds included","Harmonic mean","Unimodal"
"3113",-0.0080213392225482,0.269431108674698,"Missed speeds included","Harmonic mean","Unimodal"
"3114",-0.0237688163398338,0.268555934029457,"Missed speeds included","Harmonic mean","Unimodal"
"3115",0.00247601444566767,0.266968930404934,"Missed speeds included","Harmonic mean","Unimodal"
"3116",-0.0558975719092826,0.27172839910537,"Missed speeds included","Harmonic mean","Unimodal"
"3117",0.0271835259628877,0.271308538700478,"Missed speeds included","Harmonic mean","Unimodal"
"3118",0.0344087266151109,0.269909934773787,"Missed speeds included","Harmonic mean","Unimodal"
"3119",0.0399415013217809,0.268108122719791,"Missed speeds included","Harmonic mean","Unimodal"
"3120",0.00542919555848533,0.269512090776863,"Missed speeds included","Harmonic mean","Unimodal"
"3121",0.013858933777195,0.310605419849583,"Missed speeds included","Harmonic mean","Unimodal"
"3122",-0.0422791117812066,0.30870984322291,"Missed speeds included","Harmonic mean","Unimodal"
"3123",-0.0234338427362498,0.306797712966219,"Missed speeds included","Harmonic mean","Unimodal"
"3124",0.0125558397028058,0.310065345843633,"Missed speeds included","Harmonic mean","Unimodal"
"3125",0.0485991698222807,0.308509292406973,"Missed speeds included","Harmonic mean","Unimodal"
"3126",-0.0492410992215997,0.309601927313987,"Missed speeds included","Harmonic mean","Unimodal"
"3127",-0.00982994267035252,0.30766754079337,"Missed speeds included","Harmonic mean","Unimodal"
"3128",-0.00908214216428968,0.30882422653513,"Missed speeds included","Harmonic mean","Unimodal"
"3129",-0.0755690238065324,0.308694147107315,"Missed speeds included","Harmonic mean","Unimodal"
"3130",-0.0680672016211865,0.307192639054749,"Missed speeds included","Harmonic mean","Unimodal"
"3131",-0.0173200046407013,0.307178783937583,"Missed speeds included","Harmonic mean","Unimodal"
"3132",-0.0275987726244555,0.311145009308075,"Missed speeds included","Harmonic mean","Unimodal"
"3133",-0.0468004043989651,0.308065877769479,"Missed speeds included","Harmonic mean","Unimodal"
"3134",-0.0644830164605467,0.308252000553106,"Missed speeds included","Harmonic mean","Unimodal"
"3135",0.0955116344588478,0.308433479776551,"Missed speeds included","Harmonic mean","Unimodal"
"3136",-0.0225936083868768,0.311557670598137,"Missed speeds included","Harmonic mean","Unimodal"
"3137",-0.104628076596858,0.308876998535204,"Missed speeds included","Harmonic mean","Unimodal"
"3138",-0.0420027822241299,0.310711558845699,"Missed speeds included","Harmonic mean","Unimodal"
"3139",-0.0213081920162938,0.308372450618748,"Missed speeds included","Harmonic mean","Unimodal"
"3140",-0.0398701398696899,0.308171893625925,"Missed speeds included","Harmonic mean","Unimodal"
"3141",-0.038912303202505,0.331692993458897,"Missed speeds included","Harmonic mean","Unimodal"
"3142",-0.055509016007908,0.332386176664327,"Missed speeds included","Harmonic mean","Unimodal"
"3143",-0.0604087657656439,0.333850125766834,"Missed speeds included","Harmonic mean","Unimodal"
"3144",-0.0778862143759463,0.334517205401872,"Missed speeds included","Harmonic mean","Unimodal"
"3145",-0.0962006451947358,0.337618537666277,"Missed speeds included","Harmonic mean","Unimodal"
"3146",-0.0359324110561559,0.332238812702798,"Missed speeds included","Harmonic mean","Unimodal"
"3147",-0.0600013304945138,0.335181420881393,"Missed speeds included","Harmonic mean","Unimodal"
"3148",-0.0752670230024443,0.334634389200973,"Missed speeds included","Harmonic mean","Unimodal"
"3149",-0.027826447314315,0.332007709741109,"Missed speeds included","Harmonic mean","Unimodal"
"3150",0.00778421061565778,0.333407780796623,"Missed speeds included","Harmonic mean","Unimodal"
"3151",-0.085683992170069,0.334218696122929,"Missed speeds included","Harmonic mean","Unimodal"
"3152",-0.0709182428589534,0.33415854445764,"Missed speeds included","Harmonic mean","Unimodal"
"3153",-0.0560212957165882,0.332708803357379,"Missed speeds included","Harmonic mean","Unimodal"
"3154",-0.058224684758052,0.331246537898614,"Missed speeds included","Harmonic mean","Unimodal"
"3155",-0.0031162130948755,0.331643629437661,"Missed speeds included","Harmonic mean","Unimodal"
"3156",-0.0221244041539573,0.332041220201539,"Missed speeds included","Harmonic mean","Unimodal"
"3157",-0.101778916066929,0.332889045198255,"Missed speeds included","Harmonic mean","Unimodal"
"3158",-0.0871361418783671,0.334559169934089,"Missed speeds included","Harmonic mean","Unimodal"
"3159",-0.00239621475039824,0.332082978713138,"Missed speeds included","Harmonic mean","Unimodal"
"3160",-0.0657031634979443,0.334837620379166,"Missed speeds included","Harmonic mean","Unimodal"
"3161",-0.0948639658426195,0.354454988628527,"Missed speeds included","Harmonic mean","Unimodal"
"3162",-0.0343798479704766,0.354691639745432,"Missed speeds included","Harmonic mean","Unimodal"
"3163",-0.0515761844372858,0.354380304208,"Missed speeds included","Harmonic mean","Unimodal"
"3164",-0.0552389260561629,0.356037327718329,"Missed speeds included","Harmonic mean","Unimodal"
"3165",-0.0479476254598838,0.35167296154521,"Missed speeds included","Harmonic mean","Unimodal"
"3166",-0.130758093298055,0.354439265881307,"Missed speeds included","Harmonic mean","Unimodal"
"3167",-0.0774361941718567,0.350233253546349,"Missed speeds included","Harmonic mean","Unimodal"
"3168",-0.044791706950585,0.352331159832833,"Missed speeds included","Harmonic mean","Unimodal"
"3169",-0.120064335294308,0.355491055734544,"Missed speeds included","Harmonic mean","Unimodal"
"3170",-0.0316410899752509,0.353121575966014,"Missed speeds included","Harmonic mean","Unimodal"
"3171",-0.0390138181338784,0.355668832319968,"Missed speeds included","Harmonic mean","Unimodal"
"3172",-0.129349419710723,0.350685588534827,"Missed speeds included","Harmonic mean","Unimodal"
"3173",-0.100120829306996,0.3522812221463,"Missed speeds included","Harmonic mean","Unimodal"
"3174",-0.0368262224562107,0.353926970749831,"Missed speeds included","Harmonic mean","Unimodal"
"3175",-0.0720227959803016,0.353389653270791,"Missed speeds included","Harmonic mean","Unimodal"
"3176",-0.083292316148702,0.353630233514219,"Missed speeds included","Harmonic mean","Unimodal"
"3177",-0.0307166568664472,0.353316332390139,"Missed speeds included","Harmonic mean","Unimodal"
"3178",-0.0602689974824126,0.357036435458261,"Missed speeds included","Harmonic mean","Unimodal"
"3179",-0.0444694567173192,0.351171066481903,"Missed speeds included","Harmonic mean","Unimodal"
"3180",-0.0471301077782443,0.352439169314335,"Missed speeds included","Harmonic mean","Unimodal"
"3181",-0.0601942955539787,0.369092299141046,"Missed speeds included","Harmonic mean","Unimodal"
"3182",-0.0157717261174438,0.369724471735073,"Missed speeds included","Harmonic mean","Unimodal"
"3183",-0.065731850634964,0.367509039381281,"Missed speeds included","Harmonic mean","Unimodal"
"3184",-0.095960297966907,0.366755973191831,"Missed speeds included","Harmonic mean","Unimodal"
"3185",0.0021777310651097,0.373181367181746,"Missed speeds included","Harmonic mean","Unimodal"
"3186",-0.0235951475983291,0.370265077741654,"Missed speeds included","Harmonic mean","Unimodal"
"3187",-0.0471126111001579,0.36488227277805,"Missed speeds included","Harmonic mean","Unimodal"
"3188",-0.104368526604826,0.366799026893735,"Missed speeds included","Harmonic mean","Unimodal"
"3189",-0.0702997259621839,0.3690328273357,"Missed speeds included","Harmonic mean","Unimodal"
"3190",-0.0528233373576182,0.368249314680924,"Missed speeds included","Harmonic mean","Unimodal"
"3191",-0.0944154274382211,0.371578404985406,"Missed speeds included","Harmonic mean","Unimodal"
"3192",-0.0960061253654097,0.371582723986677,"Missed speeds included","Harmonic mean","Unimodal"
